 it num_thr  ply        time       nps  eval           nodes  move 
  2      18    5   0.0245746 247420328   -30         6080265  d1c2 
  2      18    6     1.29784 255905139   -37       332124576  d1c2 
  2      18    7     5.29989 256398369   -14      1358883821  g1h3 
  2      19    1 0.000526529    653335   -30             344  a1c1 
  2      19    2 0.000408879  11878819   -46            4857  a1c1 
  2      19    3 0.000641388 129155830   -29           82839  h1h2 
  2      19    4  0.00542861 241086576   -43         1308765  d1c2 
  2      19    5   0.0393565 250933701   -30         9875879  d1c2 
  2      19    6    0.866601 258840776   -37       224311689  d1c2 
  2      19    7     4.33564 259047518   -14      1123135952  g1h3 
  2      20    1 0.000596429    456047   -30             272  a1c1 
  2      20    2  0.00045075   7977814   -46            3596  a1c1 
  2      20    3 0.000588009 119987959   -29           70554  h1h2 
  2      20    4  0.00867434 257709576   -43         2235461  d1c2 
  2      20    5   0.0256339 253979100   -30         6510467  d1c2 
  2      20    6    0.992017 261205807   -37       259120609  d1c2 
  2      20    7     2.83008 259847049   -14       735388515  g1h3 
  2      21    1 0.000575449    378834   -30             218  a1c1 
